path,origin,note
data/fuentes/regulacion_credito/bcra/bcra_com_a5590.pdf,SOURCE_BACKFILL_PAYLOAD_V96_20260828_160057.zip,gap 40 P2; bcra_com_a5590; SHA-256 verified 5d0c3c665020477bc0450d129a25579a88e7e491fc005236968e3808546352a6; source https://www.bcra.gob.ar/Pdfs/comytexord/A5590.pdf
data/fuentes/regulacion_credito/bcra/bcra_com_a5853.pdf,SOURCE_BACKFILL_PAYLOAD_V96_20260828_160057.zip,gap 41 P2; bcra_com_a5853; SHA-256 verified e04582355eb228d699762a5b130a8679192abfbe431a94f9c8e4c4b9768ab694; source https://www.bcra.gob.ar/Pdfs/comytexord/A5853.pdf
data/fuentes/regulacion_credito/bcra/bcra_com_a5928.pdf,SOURCE_BACKFILL_PAYLOAD_V96_20260828_160057.zip,gap 42 P2; bcra_com_a5928; SHA-256 verified ae3cd88916f80eb043658876c91ddbb6658ab5ff6a46b5a00aec1feb91dfc20b; source https://www.bcra.gob.ar/Pdfs/comytexord/A5928.pdf
data/fuentes/regulacion_credito/bcra/bcra_proteccion_usuarios_2015_resumen.pdf,SOURCE_BACKFILL_PAYLOAD_V96_20260828_160057.zip,gap 46 P2; bcra_proteccion_usuarios_2015_resumen; SHA-256 verified 88e63bd5cec6f3d0190614d2cb38e917ceea87b1233055bf0a7fbad97af88eb9; source https://www.bcra.gob.ar/Pdfs/Informacion_usuario/pta_27_201512.pdf
data/fuentes/supermercados/indec/indec_supermercados_serie.xlsx,SOURCE_BACKFILL_PAYLOAD_V96_20260828_160057.zip,gap 48 P2; indec_supermercados_serie; SHA-256 verified 3ce50342499ff2ccf31328491fbea016ecb4de09f811e00382b7eb6615cf006a; source https://www.indec.gob.ar/ftp/cuadros/economia/serie_supermercados.xlsx
data/fuentes/tasas/bcra/tas1_ser.txt.zip,V96 GitHub-safe large-source packing,ZIP-preserved exact source; contains tas1_ser.txt; original SHA-256 be3d0b8f57fd3531766c70d293af6734a5517610bfa2f5c994be78afba684410; archive SHA-256 99da09f51179154f21f73b12e9458661d4f83c04289ee34727f2112609b99766
data/fuentes/tasas/bcra/tas2_ser.txt.zip,V96 GitHub-safe large-source packing,ZIP-preserved exact source; contains tas2_ser.txt; original SHA-256 e71e938a9000c6c6ca78a2c9e58243de11aee1f875d14d78ecb4e9a01e98a181; archive SHA-256 d632562b4d8bf0287c24603e276ae0695d97d11aaa351598e870c2c90e1386d2
research/ciclo_ajuste/checkpoints/V52/AUDITORIA_CONTRAPARTES_V52.md,legacy BASE_V52: AUDITORIA_CONTRAPARTES_V52.md,
research/ciclo_ajuste/checkpoints/V52/COMPONENT_COUNTERPARTY_MAP_V52.csv,legacy BASE_V52: COMPONENT_COUNTERPARTY_MAP_V52.csv,
research/ciclo_ajuste/checkpoints/V52/EVIDENCE_LEDGER_CICLO_AJUSTE_V52.csv,legacy BASE_V52: EVIDENCE_LEDGER_CICLO_AJUSTE_V52.csv,
research/ciclo_ajuste/checkpoints/V52/FALSIFICADORES_INCIDENCE_V52.csv,legacy BASE_V52: FALSIFICADORES_INCIDENCE_V52.csv,
research/ciclo_ajuste/checkpoints/V52/HOUSEHOLD_LINK_CLASSIFICATION_V52.csv,legacy BASE_V52: HOUSEHOLD_LINK_CLASSIFICATION_V52.csv,
research/ciclo_ajuste/checkpoints/V52/INCIDENCE_CHAIN_V52.csv,legacy BASE_V52: INCIDENCE_CHAIN_V52.csv,
research/ciclo_ajuste/checkpoints/V52/MANIFEST_V52.json,legacy BASE_V52: MANIFEST_V52.json,
research/ciclo_ajuste/checkpoints/V52/PROMPT_CODEX_V53_COUNTERPARTY_QUANTIFICATION.md,legacy BASE_V52: PROMPT_CODEX_V53_COUNTERPARTY_QUANTIFICATION.md,
research/ciclo_ajuste/checkpoints/V52/qa_v52.py,legacy BASE_V52: qa_v52.py,
research/ciclo_ajuste/checkpoints/V52/README_V52.md,legacy BASE_V52: README_V52.md,
research/ciclo_ajuste/checkpoints/V52/VEREDICTO_CONTRAPARTES_V52.md,legacy BASE_V52: VEREDICTO_CONTRAPARTES_V52.md,
research/ciclo_ajuste/checkpoints/V53/AUDITORIA_CUANTIFICACION_CONTRAPARTES_V53.md,legacy BASE_V53: AUDITORIA_CUANTIFICACION_CONTRAPARTES_V53.md,
research/ciclo_ajuste/checkpoints/V53/CER_ASSET_LIABILITY_SECTOR_MAP_V53.csv,legacy BASE_V53: CER_ASSET_LIABILITY_SECTOR_MAP_V53.csv,
research/ciclo_ajuste/checkpoints/V53/EVIDENCE_LEDGER_CICLO_AJUSTE_V53.csv,legacy BASE_V53: EVIDENCE_LEDGER_CICLO_AJUSTE_V53.csv,
research/ciclo_ajuste/checkpoints/V53/FUENTES_V53.md,legacy BASE_V53: FUENTES_V53.md,
research/ciclo_ajuste/checkpoints/V53/FX_GROSS_COUNTERPARTY_MAP_V53.csv,legacy BASE_V53: FX_GROSS_COUNTERPARTY_MAP_V53.csv,
research/ciclo_ajuste/checkpoints/V53/HOUSEHOLD_DIRECT_FLOW_BOUND_V53.csv,legacy BASE_V53: HOUSEHOLD_DIRECT_FLOW_BOUND_V53.csv,
research/ciclo_ajuste/checkpoints/V53/INTEREST_INCOME_SECTOR_SPLIT_V53.csv,legacy BASE_V53: INTEREST_INCOME_SECTOR_SPLIT_V53.csv,
research/ciclo_ajuste/checkpoints/V53/MANIFEST_V53.json,legacy BASE_V53: MANIFEST_V53.json,
research/ciclo_ajuste/checkpoints/V53/PROMPT_CODEX_V54_RAW_BCRA_MICRODATA.md,legacy BASE_V53: PROMPT_CODEX_V54_RAW_BCRA_MICRODATA.md,
research/ciclo_ajuste/checkpoints/V53/qa_v53.py,legacy BASE_V53: qa_v53.py,
research/ciclo_ajuste/checkpoints/V53/README_V53.md,legacy BASE_V53: README_V53.md,
research/ciclo_ajuste/checkpoints/V53/SECURITIES_ISSUER_VALUATION_SPLIT_V53.csv,legacy BASE_V53: SECURITIES_ISSUER_VALUATION_SPLIT_V53.csv,
research/ciclo_ajuste/checkpoints/V53/VEREDICTO_CUANTIFICACION_CONTRAPARTES_V53.md,legacy BASE_V53: VEREDICTO_CUANTIFICACION_CONTRAPARTES_V53.md,
research/ciclo_ajuste/checkpoints/V54/AUDITORIA_MICRODATA_BRIDGE_V54.md,legacy BASE_V54: AUDITORIA_MICRODATA_BRIDGE_V54.md,
research/ciclo_ajuste/checkpoints/V54/CER_GROSS_BRIDGE_V54.csv,legacy BASE_V54: CER_GROSS_BRIDGE_V54.csv,
research/ciclo_ajuste/checkpoints/V54/EVIDENCE_LEDGER_CICLO_AJUSTE_V54.csv,legacy BASE_V54: EVIDENCE_LEDGER_CICLO_AJUSTE_V54.csv,
research/ciclo_ajuste/checkpoints/V54/FUENTES_V54.md,legacy BASE_V54: FUENTES_V54.md,
research/ciclo_ajuste/checkpoints/V54/FX_GROSS_RESULT_BRIDGE_V54.csv,legacy BASE_V54: FX_GROSS_RESULT_BRIDGE_V54.csv,
research/ciclo_ajuste/checkpoints/V54/INTEREST_INCOME_ACCOUNTING_BRIDGE_V54.csv,legacy BASE_V54: INTEREST_INCOME_ACCOUNTING_BRIDGE_V54.csv,
research/ciclo_ajuste/checkpoints/V54/MANIFEST_V54.json,legacy BASE_V54: MANIFEST_V54.json,
research/ciclo_ajuste/checkpoints/V54/PROMPT_CODEX_V55_BYTE_MATERIALIZATION_AND_SUBACCOUNT_RECONCILIATION.md,legacy BASE_V54: PROMPT_CODEX_V55_BYTE_MATERIALIZATION_AND_SUBACCOUNT_RECONCILIATION.md,
research/ciclo_ajuste/checkpoints/V54/Q4_2023_JOINT_COUNTERPARTY_PARTITION_V54.csv,legacy BASE_V54: Q4_2023_JOINT_COUNTERPARTY_PARTITION_V54.csv,
research/ciclo_ajuste/checkpoints/V54/QA_RESULT_V54.txt,legacy BASE_V54: QA_RESULT_V54.txt,
research/ciclo_ajuste/checkpoints/V54/qa_v54.py,legacy BASE_V54: qa_v54.py,
research/ciclo_ajuste/checkpoints/V54/RAW_SOURCE_MANIFEST_V54.csv,legacy BASE_V54: RAW_SOURCE_MANIFEST_V54.csv,
research/ciclo_ajuste/checkpoints/V54/README_V54.md,legacy BASE_V54: README_V54.md,
research/ciclo_ajuste/checkpoints/V54/SECURITIES_RESULT_BRIDGE_V54.csv,legacy BASE_V54: SECURITIES_RESULT_BRIDGE_V54.csv,
research/ciclo_ajuste/checkpoints/V54/VEREDICTO_MICRODATA_BRIDGE_V54.md,legacy BASE_V54: VEREDICTO_MICRODATA_BRIDGE_V54.md,
research/ciclo_ajuste/checkpoints/V55/ACCOUNTING_MODE_AXIS_V55.csv,legacy BASE_V55: ACCOUNTING_MODE_AXIS_V55.csv,
research/ciclo_ajuste/checkpoints/V55/AUDITORIA_RECONCILIACION_V55.md,legacy BASE_V55: AUDITORIA_RECONCILIACION_V55.md,
research/ciclo_ajuste/checkpoints/V55/CER_GROSS_RECONCILIATION_V55.csv,legacy BASE_V55: CER_GROSS_RECONCILIATION_V55.csv,
research/ciclo_ajuste/checkpoints/V55/COUNTERPARTY_AXIS_V55.csv,legacy BASE_V55: COUNTERPARTY_AXIS_V55.csv,
research/ciclo_ajuste/checkpoints/V55/EVIDENCE_LEDGER_CICLO_AJUSTE_V55.csv,legacy BASE_V55: EVIDENCE_LEDGER_CICLO_AJUSTE_V55.csv,
research/ciclo_ajuste/checkpoints/V55/FUENTES_V55.md,legacy BASE_V55: FUENTES_V55.md,
research/ciclo_ajuste/checkpoints/V55/FX_MODE_RECONCILIATION_V55.csv,legacy BASE_V55: FX_MODE_RECONCILIATION_V55.csv,
research/ciclo_ajuste/checkpoints/V55/INTEREST_SECTOR_RECONCILIATION_V55.csv,legacy BASE_V55: INTEREST_SECTOR_RECONCILIATION_V55.csv,
research/ciclo_ajuste/checkpoints/V55/MANIFEST_V55.json,legacy BASE_V55: MANIFEST_V55.json,
research/ciclo_ajuste/checkpoints/V55/PROMPT_CODEX_V56_SERIES_VALUES_AND_NIIF_BRIDGE.md,legacy BASE_V55: PROMPT_CODEX_V56_SERIES_VALUES_AND_NIIF_BRIDGE.md,
research/ciclo_ajuste/checkpoints/V55/QA_RESULT_V55.txt,legacy BASE_V55: QA_RESULT_V55.txt,
research/ciclo_ajuste/checkpoints/V55/qa_v55.py,legacy BASE_V55: qa_v55.py,
research/ciclo_ajuste/checkpoints/V55/RAW_BYTES_MANIFEST_V55.csv,legacy BASE_V55: RAW_BYTES_MANIFEST_V55.csv,
research/ciclo_ajuste/checkpoints/V55/raw_cache/es_series.txt,legacy BASE_V55: raw_cache/es_series.txt,
research/ciclo_ajuste/checkpoints/V55/README_V55.md,legacy BASE_V55: README_V55.md,
research/ciclo_ajuste/checkpoints/V55/SECURITIES_RECONCILIATION_V55.csv,legacy BASE_V55: SECURITIES_RECONCILIATION_V55.csv,
research/ciclo_ajuste/checkpoints/V55/SUBACCOUNT_DICTIONARY_V55.csv,legacy BASE_V55: SUBACCOUNT_DICTIONARY_V55.csv,
research/ciclo_ajuste/checkpoints/V55/VEREDICTO_RECONCILIACION_V55.md,legacy BASE_V55: VEREDICTO_RECONCILIACION_V55.md,
research/ciclo_ajuste/checkpoints/V56/ACCOUNT_EQUIVALENCE_NIIF_V56.csv,legacy BASE_V56: ACCOUNT_EQUIVALENCE_NIIF_V56.csv,
research/ciclo_ajuste/checkpoints/V56/AUDITORIA_V56.md,legacy BASE_V56: AUDITORIA_V56.md,
research/ciclo_ajuste/checkpoints/V56/COUNTERPARTY_UPDATE_V56.csv,legacy BASE_V56: COUNTERPARTY_UPDATE_V56.csv,
research/ciclo_ajuste/checkpoints/V56/EVIDENCE_LEDGER_CICLO_AJUSTE_V56.csv,legacy BASE_V56: EVIDENCE_LEDGER_CICLO_AJUSTE_V56.csv,
research/ciclo_ajuste/checkpoints/V56/fetch_bcra_v4_values.py,legacy BASE_V56: fetch_bcra_v4_values.py,
research/ciclo_ajuste/checkpoints/V56/FUENTES_V56.md,legacy BASE_V56: FUENTES_V56.md,
research/ciclo_ajuste/checkpoints/V56/MANIFEST_V56.json,legacy BASE_V56: MANIFEST_V56.json,
research/ciclo_ajuste/checkpoints/V56/MONTHLY_SUBACCOUNT_VALUES_2023_V56.csv,legacy BASE_V56: MONTHLY_SUBACCOUNT_VALUES_2023_V56.csv,
research/ciclo_ajuste/checkpoints/V56/OFFICIAL_CATALOG_SLICE_V56.csv,legacy BASE_V56: OFFICIAL_CATALOG_SLICE_V56.csv,
research/ciclo_ajuste/checkpoints/V56/PROMPT_CODEX_V57_API_VALUE_EXTRACTION_AND_RECONCILIATION.md,legacy BASE_V56: PROMPT_CODEX_V57_API_VALUE_EXTRACTION_AND_RECONCILIATION.md,
research/ciclo_ajuste/checkpoints/V56/QA_RESULT_V56.txt,legacy BASE_V56: QA_RESULT_V56.txt,
research/ciclo_ajuste/checkpoints/V56/qa_v56.py,legacy BASE_V56: qa_v56.py,
research/ciclo_ajuste/checkpoints/V56/raw_cache/es_series.txt,legacy BASE_V56: raw_cache/es_series.txt,
research/ciclo_ajuste/checkpoints/V56/raw_cache/Series_estadisticas.xlsx,legacy BASE_V56: raw_cache/Series_estadisticas.xlsx,
research/ciclo_ajuste/checkpoints/V56/README_V56.md,legacy BASE_V56: README_V56.md,
research/ciclo_ajuste/checkpoints/V56/SERIES_VALUE_BYTES_MANIFEST_V56.csv,legacy BASE_V56: SERIES_VALUE_BYTES_MANIFEST_V56.csv,
research/ciclo_ajuste/checkpoints/V56/TARGET_RECONCILIATION_V56.csv,legacy BASE_V56: TARGET_RECONCILIATION_V56.csv,
research/ciclo_ajuste/checkpoints/V56/VEREDICTO_V56.md,legacy BASE_V56: VEREDICTO_V56.md,
research/ciclo_ajuste/checkpoints/V57/ACCOUNT_MAPPING_NIIF_V57.csv,legacy BASE_V57: ACCOUNT_MAPPING_NIIF_V57.csv,
research/ciclo_ajuste/checkpoints/V57/AUDITORIA_V57.md,legacy BASE_V57: AUDITORIA_V57.md,
research/ciclo_ajuste/checkpoints/V57/COUNTERPARTY_UPDATE_V57.csv,legacy BASE_V57: COUNTERPARTY_UPDATE_V57.csv,
research/ciclo_ajuste/checkpoints/V57/EVIDENCE_LEDGER_CICLO_AJUSTE_V57.csv,legacy BASE_V57: EVIDENCE_LEDGER_CICLO_AJUSTE_V57.csv,
research/ciclo_ajuste/checkpoints/V57/FUENTES_V57.md,legacy BASE_V57: FUENTES_V57.md,
research/ciclo_ajuste/checkpoints/V57/IPC_RESTATEMENT_COEFFICIENTS_V57.csv,legacy BASE_V57: IPC_RESTATEMENT_COEFFICIENTS_V57.csv,
research/ciclo_ajuste/checkpoints/V57/MANIFEST_V57.json,legacy BASE_V57: MANIFEST_V57.json,
research/ciclo_ajuste/checkpoints/V57/MONTHLY_SUBACCOUNT_VALUES_2023_V57.csv,legacy BASE_V57: MONTHLY_SUBACCOUNT_VALUES_2023_V57.csv,
research/ciclo_ajuste/checkpoints/V57/NOMINAL_RECONCILIATION_V57.csv,legacy BASE_V57: NOMINAL_RECONCILIATION_V57.csv,
research/ciclo_ajuste/checkpoints/V57/POST2020_ACCUMULATED_RESULTS_V57.csv,legacy BASE_V57: POST2020_ACCUMULATED_RESULTS_V57.csv,
research/ciclo_ajuste/checkpoints/V57/PP_TARGET_RECONCILIATION_V57.csv,legacy BASE_V57: PP_TARGET_RECONCILIATION_V57.csv,
research/ciclo_ajuste/checkpoints/V57/PROMPT_CODEX_V58_MODERN_XLSX_SUBACCOUNT_BRIDGE.md,legacy BASE_V57: PROMPT_CODEX_V58_MODERN_XLSX_SUBACCOUNT_BRIDGE.md,
research/ciclo_ajuste/checkpoints/V57/PUBLICATION_REGIME_CORRECTION_V57.csv,legacy BASE_V57: PUBLICATION_REGIME_CORRECTION_V57.csv,
research/ciclo_ajuste/checkpoints/V57/QA_RESULT_V57.txt,legacy BASE_V57: QA_RESULT_V57.txt,
research/ciclo_ajuste/checkpoints/V57/qa_v57.py,legacy BASE_V57: qa_v57.py,
research/ciclo_ajuste/checkpoints/V57/RAW_API_MANIFEST_V57.csv,legacy BASE_V57: RAW_API_MANIFEST_V57.csv,
research/ciclo_ajuste/checkpoints/V57/README_V57.md,legacy BASE_V57: README_V57.md,
research/ciclo_ajuste/checkpoints/V57/VEREDICTO_V57.md,legacy BASE_V57: VEREDICTO_V57.md,
research/ciclo_ajuste/checkpoints/V58/AUDITORIA_V58.md,legacy BASE_V58: AUDITORIA_V58.md,
research/ciclo_ajuste/checkpoints/V58/COUNTERPARTY_UPDATE_V58.csv,legacy BASE_V58: COUNTERPARTY_UPDATE_V58.csv,
research/ciclo_ajuste/checkpoints/V58/EVIDENCE_LEDGER_CICLO_AJUSTE_V58.csv,legacy BASE_V58: EVIDENCE_LEDGER_CICLO_AJUSTE_V58.csv,
research/ciclo_ajuste/checkpoints/V58/FUENTES_V58.md,legacy BASE_V58: FUENTES_V58.md,
research/ciclo_ajuste/checkpoints/V58/FX_CER_PASSES_BRIDGE_V58.csv,legacy BASE_V58: FX_CER_PASSES_BRIDGE_V58.csv,
research/ciclo_ajuste/checkpoints/V58/IEF_COMPONENT_RECONCILIATION_V58.csv,legacy BASE_V58: IEF_COMPONENT_RECONCILIATION_V58.csv,
research/ciclo_ajuste/checkpoints/V58/INTEREST_FLOW_SECTOR_BRIDGE_V58.csv,legacy BASE_V58: INTEREST_FLOW_SECTOR_BRIDGE_V58.csv,
research/ciclo_ajuste/checkpoints/V58/MANIFEST_V58.json,legacy BASE_V58: MANIFEST_V58.json,
research/ciclo_ajuste/checkpoints/V58/MODERN_SOURCE_SHEET_MAP_V58.csv,legacy BASE_V58: MODERN_SOURCE_SHEET_MAP_V58.csv,
research/ciclo_ajuste/checkpoints/V58/PROMPT_CODEX_V59_ENTITY_LEVEL_REAL_MARGIN_BRIDGE.md,legacy BASE_V58: PROMPT_CODEX_V59_ENTITY_LEVEL_REAL_MARGIN_BRIDGE.md,
research/ciclo_ajuste/checkpoints/V58/QA_RESULT_V58.txt,legacy BASE_V58: QA_RESULT_V58.txt,
research/ciclo_ajuste/checkpoints/V58/qa_v58.py,legacy BASE_V58: qa_v58.py,
research/ciclo_ajuste/checkpoints/V58/RAW_MODERN_XLSX_MANIFEST_V58.csv,legacy BASE_V58: RAW_MODERN_XLSX_MANIFEST_V58.csv,
research/ciclo_ajuste/checkpoints/V58/README_V58.md,legacy BASE_V58: README_V58.md,
research/ciclo_ajuste/checkpoints/V58/SECURITIES_ISSUER_RESULT_BRIDGE_V58.csv,legacy BASE_V58: SECURITIES_ISSUER_RESULT_BRIDGE_V58.csv,
research/ciclo_ajuste/checkpoints/V58/VEREDICTO_V58.md,legacy BASE_V58: VEREDICTO_V58.md,
research/ciclo_ajuste/checkpoints/V59/AUDITORIA_V59.md,legacy BASE_V59: AUDITORIA_V59.md,
research/ciclo_ajuste/checkpoints/V59/COMMON_DENOMINATOR_RECONCILIATION_V59.csv,legacy BASE_V59: COMMON_DENOMINATOR_RECONCILIATION_V59.csv,
research/ciclo_ajuste/checkpoints/V59/COUNTERPARTY_UPDATE_V59.csv,legacy BASE_V59: COUNTERPARTY_UPDATE_V59.csv,
research/ciclo_ajuste/checkpoints/V59/EVIDENCE_LEDGER_CICLO_AJUSTE_V59.csv,legacy BASE_V59: EVIDENCE_LEDGER_CICLO_AJUSTE_V59.csv,
research/ciclo_ajuste/checkpoints/V59/FUENTES_V59.md,legacy BASE_V59: FUENTES_V59.md,
research/ciclo_ajuste/checkpoints/V59/FX_CER_PASSES_FLOW_V59.csv,legacy BASE_V59: FX_CER_PASSES_FLOW_V59.csv,
research/ciclo_ajuste/checkpoints/V59/INTEREST_ACCRUED_SECTOR_FLOW_V59.csv,legacy BASE_V59: INTEREST_ACCRUED_SECTOR_FLOW_V59.csv,
research/ciclo_ajuste/checkpoints/V59/MANIFEST_V59.json,legacy BASE_V59: MANIFEST_V59.json,
research/ciclo_ajuste/checkpoints/V59/POSITIVE_FINANCIAL_INCOME_FORMULA_V59.csv,legacy BASE_V59: POSITIVE_FINANCIAL_INCOME_FORMULA_V59.csv,
research/ciclo_ajuste/checkpoints/V59/POST_NIIF_SUBACCOUNT_MAP_V59.csv,legacy BASE_V59: POST_NIIF_SUBACCOUNT_MAP_V59.csv,
research/ciclo_ajuste/checkpoints/V59/PROMPT_CODEX_V60_ANNUAL_AQ_SYSTEM_RECONCILIATION.md,legacy BASE_V59: PROMPT_CODEX_V60_ANNUAL_AQ_SYSTEM_RECONCILIATION.md,
research/ciclo_ajuste/checkpoints/V59/QA_RESULT_V59.txt,legacy BASE_V59: QA_RESULT_V59.txt,
research/ciclo_ajuste/checkpoints/V59/qa_v59.py,legacy BASE_V59: qa_v59.py,
research/ciclo_ajuste/checkpoints/V59/README_V59.md,legacy BASE_V59: README_V59.md,
research/ciclo_ajuste/checkpoints/V59/SECURITIES_RESULT_ISSUER_FLOW_V59.csv,legacy BASE_V59: SECURITIES_RESULT_ISSUER_FLOW_V59.csv,
research/ciclo_ajuste/checkpoints/V59/VEREDICTO_V59.md,legacy BASE_V59: VEREDICTO_V59.md,
research/ciclo_ajuste/checkpoints/V60/AQ_FREQUENCY_CORRECTION_V60.csv,legacy BASE_V60: AQ_FREQUENCY_CORRECTION_V60.csv,
research/ciclo_ajuste/checkpoints/V60/AQ_SYSTEM_AGGREGATE_2023_V60.csv,legacy BASE_V60: AQ_SYSTEM_AGGREGATE_2023_V60.csv,
research/ciclo_ajuste/checkpoints/V60/AQ_TO_IEF_ANNUAL_BRIDGE_V60.csv,legacy BASE_V60: AQ_TO_IEF_ANNUAL_BRIDGE_V60.csv,
research/ciclo_ajuste/checkpoints/V60/AUDITORIA_V60.md,legacy BASE_V60: AUDITORIA_V60.md,
research/ciclo_ajuste/checkpoints/V60/COUNTERPARTY_UPDATE_V60.csv,legacy BASE_V60: COUNTERPARTY_UPDATE_V60.csv,
research/ciclo_ajuste/checkpoints/V60/ENTITY_Q4_AQ_BRIDGE_V60.csv,legacy BASE_V60: ENTITY_Q4_AQ_BRIDGE_V60.csv,
research/ciclo_ajuste/checkpoints/V60/EVIDENCE_LEDGER_CICLO_AJUSTE_V60.csv,legacy BASE_V60: EVIDENCE_LEDGER_CICLO_AJUSTE_V60.csv,
research/ciclo_ajuste/checkpoints/V60/FUENTES_V60.md,legacy BASE_V60: FUENTES_V60.md,
research/ciclo_ajuste/checkpoints/V60/HOUSEHOLD_LIKE_INTEREST_ANNUAL_V60.csv,legacy BASE_V60: HOUSEHOLD_LIKE_INTEREST_ANNUAL_V60.csv,
research/ciclo_ajuste/checkpoints/V60/IPC_REEXPRESSION_V60.csv,legacy BASE_V60: IPC_REEXPRESSION_V60.csv,
research/ciclo_ajuste/checkpoints/V60/MANIFEST_V60.json,legacy BASE_V60: MANIFEST_V60.json,
research/ciclo_ajuste/checkpoints/V60/PASS_COUNTERPARTY_FALSIFIER_V60.csv,legacy BASE_V60: PASS_COUNTERPARTY_FALSIFIER_V60.csv,
research/ciclo_ajuste/checkpoints/V60/PROMPT_CODEX_V61_SYSTEM_Q4_AQ_COVERAGE_AND_PASS_NETTING.md,legacy BASE_V60: PROMPT_CODEX_V61_SYSTEM_Q4_AQ_COVERAGE_AND_PASS_NETTING.md,
research/ciclo_ajuste/checkpoints/V60/QA_RESULT_V60.txt,legacy BASE_V60: QA_RESULT_V60.txt,
research/ciclo_ajuste/checkpoints/V60/qa_v60.py,legacy BASE_V60: qa_v60.py,
research/ciclo_ajuste/checkpoints/V60/RAW_ENTITY_2023_MANIFEST_V60.csv,legacy BASE_V60: RAW_ENTITY_2023_MANIFEST_V60.csv,
research/ciclo_ajuste/checkpoints/V60/README_V60.md,legacy BASE_V60: README_V60.md,
research/ciclo_ajuste/checkpoints/V60/SECURITIES_PUBLIC_ISSUER_GATE_V60.csv,legacy BASE_V60: SECURITIES_PUBLIC_ISSUER_GATE_V60.csv,
research/ciclo_ajuste/checkpoints/V60/VEREDICTO_V60.md,legacy BASE_V60: VEREDICTO_V60.md,
research/ciclo_ajuste/checkpoints/V61/AUDITORIA_V61.md,legacy BASE_V61: AUDITORIA_V61.md,
research/ciclo_ajuste/checkpoints/V61/COUNTERPARTY_UPDATE_V61.csv,legacy BASE_V61: COUNTERPARTY_UPDATE_V61.csv,
research/ciclo_ajuste/checkpoints/V61/ENTITY_COVERAGE_V61.csv,legacy BASE_V61: ENTITY_COVERAGE_V61.csv,
research/ciclo_ajuste/checkpoints/V61/ENTITY_Q4_AQ_SYSTEM_SAMPLE_V61.csv,legacy BASE_V61: ENTITY_Q4_AQ_SYSTEM_SAMPLE_V61.csv,
research/ciclo_ajuste/checkpoints/V61/EVIDENCE_LEDGER_CICLO_AJUSTE_V61.csv,legacy BASE_V61: EVIDENCE_LEDGER_CICLO_AJUSTE_V61.csv,
research/ciclo_ajuste/checkpoints/V61/FUENTES_V61.md,legacy BASE_V61: FUENTES_V61.md,
research/ciclo_ajuste/checkpoints/V61/HOUSEHOLD_PRODUCT_BOUND_V61.csv,legacy BASE_V61: HOUSEHOLD_PRODUCT_BOUND_V61.csv,
research/ciclo_ajuste/checkpoints/V61/INTERBANK_PASS_NETTING_AUDIT_V61.md,legacy BASE_V61: INTERBANK_PASS_NETTING_AUDIT_V61.md,
research/ciclo_ajuste/checkpoints/V61/MANIFEST_V61.json,legacy BASE_V61: MANIFEST_V61.json,
research/ciclo_ajuste/checkpoints/V61/PASS_COUNTERPARTY_SYSTEM_V61.csv,legacy BASE_V61: PASS_COUNTERPARTY_SYSTEM_V61.csv,
research/ciclo_ajuste/checkpoints/V61/PROMPT_CODEX_V62_MACHINE_READABLE_ENTITY_RESULT_AGGREGATION.md,legacy BASE_V61: PROMPT_CODEX_V62_MACHINE_READABLE_ENTITY_RESULT_AGGREGATION.md,
research/ciclo_ajuste/checkpoints/V61/QA_RESULT_V61.txt,legacy BASE_V61: QA_RESULT_V61.txt,
research/ciclo_ajuste/checkpoints/V61/qa_v61.py,legacy BASE_V61: qa_v61.py,
research/ciclo_ajuste/checkpoints/V61/README_V61.md,legacy BASE_V61: README_V61.md,
research/ciclo_ajuste/checkpoints/V61/SAMPLE_DIAGNOSTIC_V61.csv,legacy BASE_V61: SAMPLE_DIAGNOSTIC_V61.csv,
research/ciclo_ajuste/checkpoints/V61/STOCK_FLOW_PASS_FALSIFIER_V61.csv,legacy BASE_V61: STOCK_FLOW_PASS_FALSIFIER_V61.csv,
