gap_idx,priority,entity,basename,source_archive,container_chain,virtual_path,line,match_type,context
39,P2,bcra_bolmetes_prestamos_titular,bolmetes.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/FUENTES_V64.md,13,url_exact,   https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf
28,P1,icbc_eeff_9m2023_aq,Estados+Financieros+ICBC+202309_ESPAÑOL+LEGALIZADO.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/CLOSED_NETWORK_COVERAGE_V64.csv,11,url_exact,"ICBC Argentina,INDIVIDUAL_STANDALONE,YES,YES,YES_EXACT,NO_BASIS_NOT_HARMONIZED,FULL_FOUR_LEG_Q4_IDENTIFIED_V64,https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES ; https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES,Official Annex Q 9M and FY; Q4 reconstructed with frozen Sep-to-Dec homogeneous-currency factor."
29,P1,icbc_eeff_fy2023_aq,Estados+Financieros+ICBC+202312_ESPAÑOL+LEGALIZADO.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/CLOSED_NETWORK_COVERAGE_V64.csv,11,url_exact,"ICBC Argentina,INDIVIDUAL_STANDALONE,YES,YES,YES_EXACT,NO_BASIS_NOT_HARMONIZED,FULL_FOUR_LEG_Q4_IDENTIFIED_V64,https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES ; https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES,Official Annex Q 9M and FY; Q4 reconstructed with frozen Sep-to-Dec homogeneous-currency factor."
28,P1,icbc_eeff_9m2023_aq,Estados+Financieros+ICBC+202309_ESPAÑOL+LEGALIZADO.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip,FUENTES_V65.md,44,url_exact,https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES
29,P1,icbc_eeff_fy2023_aq,Estados+Financieros+ICBC+202312_ESPAÑOL+LEGALIZADO.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip,FUENTES_V65.md,45,url_exact,https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES
34,P1,supervielle_eeff_9m2023_sep,EECC Banco Supervielle 30.09.23.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip,FUENTES_V66.md,18,url_exact,   `https://content-us-7.content-cms.com/8ba19f21-9a97-4525-8886-f54d823a5cea/dxdam/02/025e5bb4-d630-480e-a03d-397a022080ff/EECC%20Banco%20Supervielle%2030.09.23.pdf`  
35,P1,supervielle_eeff_fy2023_aq,EECC Banco Supervielle 31.12.2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip,FUENTES_V66.md,22,url_exact,   `https://content-us-7.content-cms.com/8ba19f21-9a97-4525-8886-f54d823a5cea/dxdam/08/08afb7e5-b4c1-4396-925e-b66a2f5c13b1/EECC%20Banco%20Supervielle%2031.12.2023.pdf`  
36,P1,valo_eeff_9m2023_aq_mirror,68513_rns_2023-11-23_b356ffca-3ad3-4121-b2bc-c9ff8ad7aa0e.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip,FUENTES_V66.md,6,url_exact,   `https://cdn.financialreports.eu/financialreports/media/filings/68513/2023/RNS/68513_rns_2023-11-23_b356ffca-3ad3-4121-b2bc-c9ff8ad7aa0e.pdf`  
37,P1,valo_eeff_fy2023_aq,BVSA-2023-Estados-Financieros-con-PDU-e-ICF-Consolidado-Legalizado.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip::BASE_V66.zip,FUENTES_V66.md,10,url_exact,   `https://www.valo.ar/wp-content/uploads/BVSA-2023-Estados-Financieros-con-PDU-e-ICF-Consolidado-Legalizado.pdf`  
30,P1,macro_eeff_9m2023_aq,banco_macro_sa_eeff_30-09-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,FUENTES_V67.md,6,url_exact,`https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf`
31,P1,macro_eeff_fy2023_aq,eeff_bm_31-12-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,FUENTES_V67.md,16,url_exact,`https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf`
30,P1,macro_eeff_9m2023_aq,banco_macro_sa_eeff_30-09-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,MACRO_Q4_AQ_BRIDGE_V67.csv,2,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,9M-2023,73509754.0,0.0,42130.0,7281804.0,73509754.0,-7239674.0,thousand_ARS_Sep2023_homogeneous,EXACT_OFFICIAL_ANNEX_Q,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf"
30,P1,macro_eeff_9m2023_aq,banco_macro_sa_eeff_30-09-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,MACRO_Q4_AQ_BRIDGE_V67.csv,4,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,Q4-2023,61675202.8273678,0.0,5729593.579547919,2502560.2856956925,61675202.8273678,3227033.293852227,thousand_ARS_Dec2023_homogeneous,EXACT_FROM_OFFICIAL_9M_AND_FY_HOMOGENEOUS_DIFFERENCING,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf ; https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf"
31,P1,macro_eeff_fy2023_aq,eeff_bm_31-12-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,MACRO_Q4_AQ_BRIDGE_V67.csv,3,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,FY-2023,174358904.0,0.0,5794175.0,13664897.0,174358904.0,-7870722.0,thousand_ARS_Dec2023_homogeneous,EXACT_OFFICIAL_ANNEX_Q,https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf"
31,P1,macro_eeff_fy2023_aq,eeff_bm_31-12-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,MACRO_Q4_AQ_BRIDGE_V67.csv,4,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,Q4-2023,61675202.8273678,0.0,5729593.579547919,2502560.2856956925,61675202.8273678,3227033.293852227,thousand_ARS_Dec2023_homogeneous,EXACT_FROM_OFFICIAL_9M_AND_FY_HOMOGENEOUS_DIFFERENCING,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf ; https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf"
32,P1,santander_eeff_9m2023_sep_mirror,68743_rns_2023-11-24_514c3f88-1bff-43e7-9afe-b8e793c5e3e1.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FUENTES_V68.md,9,url_exact,   - https://cdn.financialreports.eu/financialreports/media/filings/68743/2023/RNS/68743_rns_2023-11-24_514c3f88-1bff-43e7-9afe-b8e793c5e3e1.pdf
33,P1,santander_eeff_fy2023_aq_mirror,68743_rns_2024-03-06_8a497326-fbc5-4ac4-bb14-21ece6df12e5.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FUENTES_V68.md,14,url_exact,   - https://cdn.financialreports.eu/financialreports/media/filings/68743/2024/RNS/68743_rns_2024-03-06_8a497326-fbc5-4ac4-bb14-21ece6df12e5.pdf
30,P1,macro_eeff_9m2023_aq,banco_macro_sa_eeff_30-09-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MACRO_Q4_AQ_BRIDGE_V68.csv,2,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,9M-2023,73509754.0,0.0,42130.0,7281804.0,73509754.0,-7239674.0,thousand_ARS_Sep2023_homogeneous,EXACT_OFFICIAL_ANNEX_Q,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf"
30,P1,macro_eeff_9m2023_aq,banco_macro_sa_eeff_30-09-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MACRO_Q4_AQ_BRIDGE_V68.csv,4,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,Q4-2023,61675202.8273678,0.0,5729593.579547919,2502560.2856956925,61675202.8273678,3227033.293852227,thousand_ARS_Dec2023_homogeneous,EXACT_FROM_OFFICIAL_9M_AND_FY_HOMOGENEOUS_DIFFERENCING,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf ; https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf"
31,P1,macro_eeff_fy2023_aq,eeff_bm_31-12-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MACRO_Q4_AQ_BRIDGE_V68.csv,3,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,FY-2023,174358904.0,0.0,5794175.0,13664897.0,174358904.0,-7870722.0,thousand_ARS_Dec2023_homogeneous,EXACT_OFFICIAL_ANNEX_Q,https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf"
31,P1,macro_eeff_fy2023_aq,eeff_bm_31-12-2023.pdf,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MACRO_Q4_AQ_BRIDGE_V68.csv,4,url_exact,"Banco Macro S.A.,SEPARATED_INDIVIDUAL,Q4-2023,61675202.8273678,0.0,5729593.579547919,2502560.2856956925,61675202.8273678,3227033.293852227,thousand_ARS_Dec2023_homogeneous,EXACT_FROM_OFFICIAL_9M_AND_FY_HOMOGENEOUS_DIFFERENCING,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf ; https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf"
28,P1,icbc_eeff_9m2023_aq,Estados+Financieros+ICBC+202309_ESPAÑOL+LEGALIZADO.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/VEREDICTO_V64.md,43,url_exact,Fuentes: https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES ; https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES
29,P1,icbc_eeff_fy2023_aq,Estados+Financieros+ICBC+202312_ESPAÑOL+LEGALIZADO.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/VEREDICTO_V64.md,43,url_exact,Fuentes: https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES ; https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES
38,P2,bcra_boldat202505_tipo_titular,boldat202505.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/VEREDICTO_V64.md,63,url_exact,Fuentes: https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/ ; https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf ; https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf ; https://www.bcra.gob.ar/conocer-que-es-la-central-de-deudores/
39,P2,bcra_bolmetes_prestamos_titular,bolmetes.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/VEREDICTO_V64.md,63,url_exact,Fuentes: https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/ ; https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf ; https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf ; https://www.bcra.gob.ar/conocer-que-es-la-central-de-deudores/
24,P1,bcra_ief_2s2024_ciclo,IEF0224.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip::BASE_V59.zip::BASE_V58.zip::BASE_V57.zip::BASE_V56.zip::BASE_V55.zip::BASE_V54.zip::BASE_V53.zip,FUENTES_V53.md,14,url_exact,- **BCRA_IEF_II_2024_PDF** — https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/IEF0224.pdf
39,P2,bcra_bolmetes_prestamos_titular,bolmetes.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip::BASE_V59.zip::BASE_V58.zip::BASE_V57.zip,FUENTES_V57.md,6,basename,   https://www.bcra.gob.ar/pdfs/publicacionesestadisticas/bolmetes.pdf  
39,P2,bcra_bolmetes_prestamos_titular,bolmetes.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip::BASE_V59.zip::BASE_V58.zip::BASE_V57.zip,RAW_API_MANIFEST_V57.csv,2,basename,"BCRA_BOLMETES_METHOD,official_methodology_pdf,https://www.bcra.gob.ar/pdfs/publicacionesestadisticas/bolmetes.pdf,monthly-results publication regime,VERIFIED_WEB_TEXT,NO,,Explicitly says publication of monthly results was discontinued from Jan-2020; accumulated monthly results remain in month-end homogeneous currency."
24,P1,bcra_ief_2s2024_ciclo,IEF0224.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip::BASE_V59.zip::BASE_V58.zip,FUENTES_V58.md,4,url_exact,URL: https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/IEF0224.pdf
24,P1,bcra_ief_2s2024_ciclo,IEF0224.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip::BASE_V59.zip::BASE_V58.zip,RAW_MODERN_XLSX_MANIFEST_V58.csv,6,url_exact,"IEF_DEC2024_PDF,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/IEF0224.pdf,YES,WEB_PARSED_ONLY,,TABLE_2_EXACTLY_PARSED_AND_SCREENSHOT_VERIFIED,Exact Q3/Q4 2023 analytical profitability components"
24,P1,bcra_ief_2s2024_ciclo,IEF0224.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip::BASE_V59.zip,FUENTES_V59.md,12,url_exact,   https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/IEF0224.pdf
38,P2,bcra_boldat202505_tipo_titular,boldat202505.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/HOUSEHOLD_SECTOR_MAPPING_V64.csv,2,url_exact,"Hipotecarios,DIRECT_PRODUCT_FLOW_CANDIDATE,NO,BCRA publishes monthly end-stock loans split by holder type; methodology distinguishes human vs legal persons for mortgage/pledged credit.,SYSTEM_STOCK,NOT_IDENTIFIED,NOT_STRICT_HOUSEHOLD_IDENTITY,https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/ ; https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf ; https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf"
38,P2,bcra_boldat202505_tipo_titular,boldat202505.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/HOUSEHOLD_SECTOR_MAPPING_V64.csv,3,url_exact,"Prendarios,DIRECT_PRODUCT_FLOW_CANDIDATE,NO,BCRA publishes monthly end-stock loans split by holder type; methodology distinguishes human vs legal persons for mortgage/pledged credit.,SYSTEM_STOCK,NOT_IDENTIFIED,NOT_STRICT_HOUSEHOLD_IDENTITY,https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/ ; https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf ; https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf"
39,P2,bcra_bolmetes_prestamos_titular,bolmetes.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/HOUSEHOLD_SECTOR_MAPPING_V64.csv,2,url_exact,"Hipotecarios,DIRECT_PRODUCT_FLOW_CANDIDATE,NO,BCRA publishes monthly end-stock loans split by holder type; methodology distinguishes human vs legal persons for mortgage/pledged credit.,SYSTEM_STOCK,NOT_IDENTIFIED,NOT_STRICT_HOUSEHOLD_IDENTITY,https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/ ; https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf ; https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf"
39,P2,bcra_bolmetes_prestamos_titular,bolmetes.pdf,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,v64/HOUSEHOLD_SECTOR_MAPPING_V64.csv,3,url_exact,"Prendarios,DIRECT_PRODUCT_FLOW_CANDIDATE,NO,BCRA publishes monthly end-stock loans split by holder type; methodology distinguishes human vs legal persons for mortgage/pledged credit.,SYSTEM_STOCK,NOT_IDENTIFIED,NOT_STRICT_HOUSEHOLD_IDENTITY,https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/ ; https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf ; https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf"
