trace_id,request_id,institution,gap_id,requested_record,period_or_date,identifiers,minimum_usable_fields,confidentiality_fallback,status
TR156_09,REQ156_ECON,UAI Economía,CL156_WORKPAPER_INDEX,Índice de papeles Cuenta 2008,2008-2010,Decreto 1359/2004; Res 152/2002,cédula; soporte; autor; fecha; informe,inventario testado,DRAFT_NOT_SENT
TR156_10,REQ156_ECON,Archivo Economía,CL156_UAI_DEPOSIT,"Certificación de depósito, transferencia o disposición",2008-2026,UAI depositaria; organismo propietario,fondo; serie; caja; soporte; acto; destino,certificado fundado,DRAFT_NOT_SENT
TR156_11,REQ156_SIGEN,SIGEN,CL156_ACCESS_SEARCH,Búsqueda por acceso a archivos UAI,2008-2010,Res 152/2002; Cuenta 2008,sistema; consulta; custodio; resultado,certificación de búsqueda,DRAFT_NOT_SENT
TR156_12,REQ156_ECON,UAI Economía,CL156_TARGET_DUTY_REPORTS,Inventario de informes bajo acciones vigentes,2008-2009,Decreto 1359/2004; UAI,número; título; fecha; destino; acción,inventario completo,DRAFT_NOT_SENT
TR156_13,REQ156_ECON,UAI Economía,CL156_SOURCE_RELIABILITY,Pruebas de confiabilidad del cierre,2008-2009,acción 7; Cuenta 2008,fuente; versión; prueba; excepción; conclusión,matriz testada,DRAFT_NOT_SENT
TR156_14,REQ156_ECON,UAI Economía,CL156_STATEMENT_OPINION,Opinión contable relevante,2008-2009,acción 9; SAF355,unidad; período; opinión; salvedad; firma,cuerpo o cero reproducible,DRAFT_NOT_SENT
TR156_15,REQ156_ECON,UAI Economía/SIGEN,CL156_DEVIATION_COMMUNICATION,Comunicaciones de desvíos,2008-2009,acción 11; 0120/09; 3672/09,nota; fecha; emisor; receptor; acuse,cuerpo testado,DRAFT_NOT_SENT
TR156_16,REQ156_ECON,UAI Economía,CL156_FOLLOWUP_RECORD,Seguimiento de recomendaciones,2009-2026,acción 12; SISIO,observación; estado; cambio; fecha; evidencia,historial testado,DRAFT_NOT_SENT
TR156_17,REQ156_SIGEN,SIGEN,CL156_GSEYP_IDENTITY,Acto o firma que expanda GSEyP,2008-2009,GSEyP; GSEPyPF; 3672/09,unidad; dependencia; vigencia; firma,copia o certificado,DRAFT_NOT_SENT
TR156_18,REQ156_ECON,Tesoro/Finanzas,CL156_FINAL_BANK_GATE,Conciliación final con banco y reversas,2008-2009,71597; 152677; 2876; C41; C42; C55,id; cuenta; valor; fecha; débito; reversa,fila testada,DRAFT_NOT_SENT
