persona_id,persona,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,estado_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_estado,oa_historial_nombres,oa_anios,estado_busqueda_patrimonial,estado_investigacion,fecha_estado_investigacion,motivo_estado_investigacion,iteracion_sugerida,siguiente_accion
dip-chiconi-abel,Abel Chiconi,Diputados nacionales,Diputado/a nacional,San Juan,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-cipolini-gerardo,Gerardo Cipolini,Diputados nacionales,Diputado/a nacional,Chaco,UCR - UNIÓN CÍVICA RADICAL,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CIPOLINI GERARDO,2018|2019|2020|2021|2022,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-cisneros-carlos,Carlos Cisneros,Diputados nacionales,Diputado/a nacional,Tucuman,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CISNEROS CARLOS ANIBAL,2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-coletta-mariela,Mariela Coletta,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,PROVINCIAS UNIDAS,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,COLETTA MARIELA GISELLE,2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-correa-llano-facundo,Facundo Correa Llano,Diputados nacionales,Diputado/a nacional,Mendoza,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CORREA LLANO FACUNDO,2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-daives-ricardo,Ricardo Daives,Diputados nacionales,Diputado/a nacional,Santiago Del Estero,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DAIVES RICARDO DANIEL,2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,4,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-de-andreis-fernando,Fernando de Andreis,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,PRO,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DE ANDREIS FERNANDO,2017|2018|2019|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-de-la-rosa-maria-graciela,María Graciela de la Rosa,Diputados nacionales,Diputado/a nacional,Formosa,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DE LA ROSA MARIA GRACIELA,2017|2018|2019|2020|2021|2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-de-la-sota-natalia,Natalia de la Sota,Diputados nacionales,Diputado/a nacional,Cordoba,DEFENDAMOS CÓRDOBA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DE LA SOTA NATALIA,2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-de-sensi-maria-florencia,María Florencia De Sensi,Diputados nacionales,Diputado/a nacional,Buenos Aires,PRO,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DE SENSI MARIA FLORENCIA,2018|2020|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-del-cano-nicolas,Nicolás del Caño,Diputados nacionales,Diputado/a nacional,Buenos Aires,PTS-FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DEL CAÑO NICOLAS,2017|2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-del-pla-romina,Romina Del Plá,Diputados nacionales,Diputado/a nacional,Buenos Aires,PARTIDO OBRERO EN EL FRENTE DE IZQUIERDA Y DE TRABAJADORES-UNIDAD,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DEL PLA ROMINA,2017|2018|2019|2020|2021|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,4,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-diaz-fernanda,Fernanda Díaz,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,DIAZ FERNANDA,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-diez-romina,Romina Diez,Diputados nacionales,Diputado/a nacional,Santa Fe,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-dolce-sergio,Sergio Dolce,Diputados nacionales,Diputado/a nacional,Chaco,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-emma-nicolas,Nicolás Emma,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,EMMA NICOLAS MARIO,2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-estevez-gabriela-beatriz,Gabriela Beatriz Estévez,Diputados nacionales,Diputado/a nacional,Cordoba,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,ESTEVEZ GABRIELA BEATRIZ,2017|2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-falcone-eduardo,Eduardo Falcone,Diputados nacionales,Diputado/a nacional,Buenos Aires,MID - MOVIMIENTO DE INTEGRACIÓN Y DESARROLLO,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FALCONE EDUARDO GABRIEL,2022|2023,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-fargosi-alejandro,Alejandro Fargosi,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FARGOSI ALEJANDRO EDUARDO,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-farias-pablo,Pablo Farías,Diputados nacionales,Diputado/a nacional,Santa Fe,PROVINCIAS UNIDAS,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,coincidencia_multiple_revisar_homonimia,FARIAS PABLO ADRIAN | FARIAS PABLO ANDRES | FARIAS PABLO GUSTAVO,2017|2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,13,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-felix-emir,Emir Félix,Diputados nacionales,Diputado/a nacional,Mendoza,UNIÓN POR LA PATRIA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FELIX EMIR ROBERTO,2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-fernandez-jorge,Jorge Fernández,Diputados nacionales,Diputado/a nacional,San Luis,PRIMERO SAN LUIS,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,coincidencia_multiple_revisar_homonimia,FERNANDEZ JORGE | FERNANDEZ JORGE ABEL | FERNANDEZ JORGE ADRIAN | FERNANDEZ JORGE ALBERTO | FERNANDEZ JORGE ALEJANDRO | FERNANDEZ JORGE ANDRES | FERNANDEZ JORGE DAMIAN | FERNANDEZ JORGE DANIEL | FERNANDEZ JORGE EDUARDO | FERNANDEZ JORGE OSCAR | FERNANDEZ JORGE RAFAEL | FERNANDEZ JORGE RAUL | FERNANDEZ JORGE RAUL FERNANDO | FERNANDEZ JORGE RENATO | FERNANDEZ JORGE RUBEN,2017|2018|2019|2020|2021|2022|2023|2024,sin_registro_oa_2017_2024_identidad_desambiguada,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",16,"La identidad oficial descarta todas las claves OA nominales recuperadas; buscar la DDJJ del régimen actual sin atribuir cifras de homónimos. El registro electoral de San Luis identifica a Jorge Omar Fernández, Gato, con documento. La comparación reservada no coincide con ninguna de las 19 claves OA candidatas, incluida FERNANDEZ JORGE."
dip-fernandez-elia-marina,Elia Marina Fernández,Diputados nacionales,Diputado/a nacional,Tucuman,INDEPENDENCIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FERNANDEZ ELIA MARINA,2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-fernandez-molero-daiana,Daiana Fernández Molero,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,PRO,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FERNANDEZ MOLERO DAIANA,2017|2018|2019|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-ferran-abelardo,Abelardo Ferrán,Diputados nacionales,Diputado/a nacional,La Pampa,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FERRAN ABELARDO MARIO,2017|2018|2019|2020|2021|2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-ferraro-maximiliano,Maximiliano Ferraro,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,COALICION CIVICA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FERRARO MAXIMILIANO,2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-ferreyra-alida,Alida Ferreyra,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,FERREYRA ALIDA MONICA,2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-figliuolo-sergio,Sergio Figliuolo,Diputados nacionales,Diputado/a nacional,Buenos Aires,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
