persona_id,persona,nivel_cargo,cargo_actual,jurisdiccion,oa_nombre,nombre_normalizado_exacto,oa_personas_por_cuit,oa_person_key,oa_anios_seleccionados,evidencia_misma_institucion_anios,presentacion_cargo_actual_localizada,ultimo_anio_oa,ultimo_organismo_oa,ultimo_cargo_oa,estado_revision_identidad,siguiente_accion
prov-ba-sen-olivera-luciano-emanuel,Luciano Emanuel Olivera,Legislaturas provinciales,Senador/a provincial,Buenos Aires,OLIVERA LUCIANO EMANUEL,no,1,ef38bb5dfc40cc4d,2024,,no,2024,INFRAESTRUCTURA ECONOMICA Y SOCIAL,COORDINADOR,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-sen-pisano-marcos-emilio,Marcos Emilio Pisano,Legislaturas provinciales,Senador/a provincial,Buenos Aires,PISANO MARCOS EMILIO,no,1,97168b9de52bcae8,2017|2018,,no,2018,MUNICIPALIDAD DE BOLIVAR,INTENDENTE MUNICIPAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-sen-quintana-natalia,Natalia Quintana,Legislaturas provinciales,Senador/a provincial,Buenos Aires,QUINTANA NATALIA SOLEDAD,no,1,ac59774128ce3ea8,2022|2023|2024,,no,2024,INFRAESTRUCTURA ECONOMICA Y SOCIAL,DIRECTORA DE RENDICION DE CUENTAS Y CONTROL TECNIC,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-sen-raverta-maria-fernanda,Maria Fernanda Raverta,Legislaturas provinciales,Senador/a provincial,Buenos Aires,RAVERTA MARIA FERNANDA,no,1,05ad7263e9e5a847,2017|2018|2019|2020|2021|2022|2023,,no,2023,,,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-sen-subiza-maria-emilia,Maria Emilia Subiza,Legislaturas provinciales,Senador/a provincial,Buenos Aires,SUBIZA MARIA EMILIA,no,1,feb15541aab16239,2017|2018|2023,,no,2023,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA DE LA PROVINCIA DE BUENOS AIRES,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-sen-valenzuela-diego,Diego Valenzuela,Legislaturas provinciales,Senador/a provincial,Buenos Aires,VALENZUELA DIEGO JAVIER,no,1,5687e2233e154185,2017|2018|2019|2020,,no,2020,POLICIA FEDERAL ARGENTINA,COMISARIO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-sen-vargas-sergio-raul,Sergio Raul Vargas,Legislaturas provinciales,Senador/a provincial,Buenos Aires,VARGAS SERGIO RAUL,no,1,a9457554e3653eb5,2023,,no,2023,AGENCIA DE RECAUDACION Y CONTROL ADUANERO,CONSEJERO GENERAL DE 1°,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-biasi-vanina,Vanina Biasi,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,BIASI VANINA NATALIA,no,1,93a413ca189cc99e,2017|2018|2020|2024,,no,2024,UNIVERSIDAD DE BUENOS AIRES,Diputada,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-lospennato-silvia,Silvia Lospennato,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,LOSPENNATO SILVIA GABRIELA,no,1,26d3e058d87378b9,2017|2018|2019|2020|2021|2022|2023|2024,,no,2024,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-ferrario-emmanuel,Emmanuel Ferrario,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,FERRARIO EMMANUEL ALBERTO,no,1,0986f252f77826e5,2018|2021|2023|2024,,no,2024,LEGISLATURA DE LA CIUDAD AUTONOMA DE BUENOS AIRES,LEGISLADOR PORTEÑO - VICEPRESIDENTE 1ERO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-ramirez-maria-del-pilar,María Del Pilar Ramírez,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,RAMIREZ MARIA DEL PILAR,no,1,967eba3db8ea9362,2024,,no,2024,LEGISLATURA DE LA CIUDAD AUTONOMA DE BUENOS AIRES,SENADORA SUPLENTE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-del-gaiso-juan-facundo,Juan Facundo Del Gaiso,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,DEL GAISO JUAN FACUNDO,no,1,c946aa7fe0f47e16,2024,,no,2024,LEGISLATURA DE LA CIUDAD AUTONOMA DE BUENOS AIRES,Legislador,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,GRILLO ALEJANDRO OMAR,no,1,307b0e9d3972971c,2017|2018|2019|2020|2021|2022|2023,,no,2023,JEFATURA DE GABINETE DE MINISTROS,SUBSECRETARIO DE FORTALECIMIENTO INSTITUCIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-ianez-berenice,Berenice Iañez,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,IAÑEZ BERENICE LIA,no,1,c2f1bc119cd1b13c,2023|2024,,no,2024,LEGISLATURA DE LA CIUDAD AUTONOMA DE BUENOS AIRES,Legisladora,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-martin-amanda,Amanda Martín,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,MARTIN AMANDA,no,1,a0951fdb0aff30ad,2020|2021,,no,2021,,diputada,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-mochi-federico,Federico Mochi,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,MOCHI FEDERICO PATRICIO,no,1,3b22df8f4692788d,2023,,no,2023,JEFATURA DE GABINETE DE MINISTROS,DIRECTOR NACIONAL DE ASUNTOS NORMATIVOS PARLAMENTA,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-modarelli-juan-pablo,Juan Pablo Modarelli,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,MODARELLI JUAN PABLO,no,1,3dc9b1036a7dc666,2019|2020|2021|2022|2023,,no,2023,LEGISLATURA DE LA CIUDAD AUTONOMA DE BUENOS AIRES,Diputado de la Ciudad Autónoma de Buenos Aires,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-negri-claudia,Claudia Negri,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,NEGRI CLAUDIA VIVIANA,no,1,42b28d41c2c20342,2022|2023|2024,,no,2024,UNIVERSIDAD DE BUENOS AIRES,VICEDECANA DE LA FACULTAD DE MEDICINA,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-nieto-dario-hugo,Darío Hugo Nieto,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,NIETO DARIO HUGO,no,1,1d63d192c4f80004,2017|2018|2019|2021|2022,,no,2022,LEGISLATURA DE LA CIUDAD AUTONOMA DE BUENOS AIRES,LEGISLADOR,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-ocana-maria-graciela,María Graciela Ocaña,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,OCAÑA MARIA GRACIELA,no,1,be6c93b0ec23b94e,2017|2018|2019|2020|2021|2022|2024,,no,2024,,Senadora Nacional,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-pakgojz-nicolas,Nicolás Pakgojz,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,PAKGOJZ NICOLAS ALBERTO,no,1,ac0f18794430fe9b,2023|2024,,no,2024,AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO,PRESIDENTE DE LA AGENCIA DEL ESTADO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-pelayo-solana,Solana Pelayo,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,PELAYO SOLANA AGUSTINA,no,1,f88f6239f26a5720,2024,,no,2024,BANCO DE LA NACION ARGENTINA,Directora,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-rossen-barbara,Bárbara Rossen,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,ROSSEN BARBARA LAURA,no,1,0e0473845f46eb3f,2017|2018,,no,2018,MINISTERIO DE EDUCACION,Directora General de Infraestructura,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-santoro-leandro,Leandro Santoro,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,SANTORO LEANDRO JORGE,no,1,a165306a56f37e28,2017|2018|2019|2020|2021|2022|2023|2024,,no,2024,,LEGISLADOR,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-suarez-guillermo,Guillermo Suárez,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,SUAREZ GUILLERMO MANUEL,no,1,dd8447854a5150ec,2020,,no,2020,GENDARMERIA NACIONAL,INTEGRANTE DE SECCION LOGISTICA,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-tagliaferri-guadalupe,Guadalupe Tagliaferri,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,TAGLIAFERRI GUADALUPE,no,1,23549ee8136c50ae,2018|2019|2020|2021|2022|2023|2024,,no,2024,,SENADOR NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-vartabedian-diego,Diego Vartabedian,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,VARTABEDIAN DIEGO MANUEL,no,1,3723a2c96328ce7a,2024,,no,2024,SECRETARIA GENERAL DE LA PRESIDENCIA DE LA NACION,DIRECTOR NACIONAL DE RELACIONES INSTITUCIONALES,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-wolff-waldo,Waldo Wolff,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,WOLFF WALDO EZEQUIEL,no,1,a4fb1e639919b308,2017|2018|2019|2020|2021,,no,2021,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-martoccia-viviana-raquel,Viviana Raquel Martoccia,Legislaturas provinciales,Legislador/a provincial,Córdoba,MARTOCCIA VIVIANA RAQUEL DEL VALLE,no,1,ff5dd5d35838b028,2017|2018|2019|2020,,no,2020,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,GERENTE DE UDAI,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-tevez-gustavo-alejandro,Gustavo Alejandro Tevéz,Legislaturas provinciales,Legislador/a provincial,Córdoba,TEVEZ GUSTAVO ALEJANDRO,no,1,7e912ebe5a85aa60,2018,,no,2018,,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-austin-brenda-lis,Brenda Lís Austin,Legislaturas provinciales,Legislador/a provincial,Córdoba,AUSTIN BRENDA LIS,no,1,b479ad3535901a13,2017|2018|2019|2020|2021|2023,,no,2023,LEGISLATURA DE LA PROVINCIA DE CORDOBA,Legisladora Provincial de Córdoba,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-gvozdenovich-matias-pablo,Matías Pablo Gvozdenovich,Legislaturas provinciales,Legislador/a provincial,Córdoba,GVOZDENOVICH MATIAS PABLO,no,1,be8602521e25d488,2018,,no,2018,MUNICIPALIDAD DE ARIAS,INTENDENTE MUNICIPAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-agost-carreno-oscar,Oscar Agost Carreño,Legislaturas provinciales,Legislador/a provincial,Córdoba,AGOST CARREÑO OSCAR,no,1,e647135e3c8a3d17,2017|2018|2019|2021|2023|2024,,no,2024,,,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-grosso-gerardo-jose,Gerardo José Grosso,Legislaturas provinciales,Legislador/a provincial,Córdoba,GROSSO GERARDO JOSE,no,1,807be3d1a93bbfb9,2018|2020,,no,2020,,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-cba-leg-echevarria-luciana,Luciana Echevarría,Legislaturas provinciales,Legislador/a provincial,Córdoba,ECHEVARRIA LUCIANA GABRIELA,no,1,87b3930b6a73844b,2017|2020,,no,2020,,Diputada Nacional,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-agosto-walter,Walter AGOSTO,Legislaturas provinciales,Diputado/a provincial,Santa Fe,AGOSTO WALTER ALFREDO,no,1,d20b071f262b13fb,2018|2019,,no,2019,HONORABLE SENADO DE LA NACION,DIRECTOR DE ANALISIS PRESUPUESTARIO - OPC,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-arena-celia,Celia ARENA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,ARENA CELIA ISABEL,no,1,b2c6b193cab5c0ac,2017,,no,2017,HONORABLE SENADO DE LA NACION,ASESORA EN EUROLAT PARLAM.LATINOAM Y CARIBE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-arganaraz-juan-domingo,Juan Domingo ARGAÑARÁZ,Legislaturas provinciales,Diputado/a provincial,Santa Fe,ARGAÑARAZ JUAN DOMINGO,no,1,dc8e19d2c23b276b,2020,,no,2020,,SENADOR NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-bermudez-ariel,Ariel BERMÚDEZ,Legislaturas provinciales,Diputado/a provincial,Santa Fe,BERMUDEZ ARIEL EDUARDO,no,1,5b757dd2e0fc1281,2017|2018,,no,2018,SUPERINTENDENCIA DE RIESGOS DEL TRABAJO,medico co-titular de comisiones medicas,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-castellani-maria-fernanda,María Fernanda CASTELLANI,Legislaturas provinciales,Diputado/a provincial,Santa Fe,CASTELLANI MARIA FERNANDA,no,1,bcd047a2eed7f706,2020,,no,2020,SANTA ANGELINA S A,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-corral-jose,José CORRAL,Legislaturas provinciales,Diputado/a provincial,Santa Fe,CORRAL JOSE MANUEL,no,1,1a6a9f67d406e8d2,2021|2022|2023,,no,2023,ENTE NACIONAL DE COMUNICACIONES,Directorio,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-de-ponti-lucila,Lucila DE PONTI,Legislaturas provinciales,Diputado/a provincial,Santa Fe,DE PONTI LUCILA MARIA,no,1,9bfbc9ac5b186878,2017|2018|2019|2020,,no,2020,CAMARA DE DIPUTADOS DE LA PROVINCIA DE SANTA FE,DIPUTADA PROVINCIAL SANTA FE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-garcia-clara-rut,Clara Rut GARCÍA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,GARCIA CLARA RUT,no,1,b539fd42491a110f,2020,,no,2020,,SENADORA NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-garcia-ximena,Ximena GARCÍA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,GARCIA XIMENA,no,1,73ec77db2236cdee,2018|2019|2020|2021|2022|2023|2024,,no,2024,,DIPUTADA PROVINCIAL PROVINCIA SANTA FE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-hummel-astrid,Astrid HUMMEL,Legislaturas provinciales,Diputado/a provincial,Santa Fe,HUMMEL ASTRID CAROLINA ANDREA,no,1,d315b78b727ba57f,2017|2018|2019,,no,2019,INSTITUTO NACIONAL DE ASOCIATIVISMO Y ECONOMIA SOC,VOCAL DE DIRECTORIO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-palo-oliver-claudio-fabian,Claudio Fabián PALO OLIVER,Legislaturas provinciales,Diputado/a provincial,Santa Fe,PALO OLIVER CLAUDIO FABIAN,no,1,f6b9f6194a9fe683,2020,,no,2020,,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,PERALTA EMILIANO,no,1,5fc94c2973883721,2018|2019|2020|2021|2022|2023|2024,,no,2024,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBI,JEFE DE DIVISION,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-perotti-omar,Omar PEROTTI,Legislaturas provinciales,Diputado/a provincial,Santa Fe,PEROTTI OMAR ANGEL,no,1,6312fc5367d43b53,2017|2018|2019|2020|2021,,no,2021,HONORABLE SENADO DE LA NACION,SENADOR NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-rodenas-alejandra,Alejandra RODENAS,Legislaturas provinciales,Diputado/a provincial,Santa Fe,RODENAS ALEJANDRA SILVANA,no,1,569e95b0ac5c00b8,2017|2018|2021|2022,,no,2022,,VICEGOBERNADORA PCIA. SANTA FE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-scarpin-dionisio,Dionisio SCARPÍN,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SCARPIN DIONISIO FERNANDO,no,1,786c37dc8dcbac83,2020|2021|2022,,no,2022,HONORABLE SENADO DE LA NACION,SENADOR NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-sen-garibaldi-julio-francisco,Julio Francisco Garibaldi,Legislaturas provinciales,Senador/a provincial,Santa Fe,GARIBALDI JULIO FRANCISCO,no,1,de377f47c709a216,2020,,no,2020,,SENADOR NACIONAL DE LA PROVINCIA DE SANTA FE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-matzen-lorena-maria-matilde,Lorena María Matilde MATZEN,Legislaturas provinciales,Legislador/a provincial,Río Negro,MATZEN LORENA MARIA MATILDE,no,1,d2c81f571af29cfe,2017,,no,2017,,diputada nacional,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-acevedo-javier-edue,Javier Edue ACEVEDO,Legislaturas provinciales,Legislador/a provincial,Río Negro,ACEVEDO JAVIER EDUE,no,1,83329ff679617f86,2017,,no,2017,GOMIS FERNANDO LIVIO,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-agostino-daniela-beatriz,Daniela Beatriz AGOSTINO,Legislaturas provinciales,Legislador/a provincial,Río Negro,AGOSTINO DANIELA BEATRIZ,no,1,4487694925c1517b,2018,,no,2018,,Diputado Nacional,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-scavo-roberta,Roberta SCAVO,Legislaturas provinciales,Legislador/a provincial,Río Negro,SCAVO ROBERTA,no,1,e0d497a923fa102b,2018,,no,2018,ENTE NACIONAL DE COMUNICACIONES,delegada,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-lopez-facundo-manuel,Facundo Manuel LÓPEZ,Legislaturas provinciales,Legislador/a provincial,Río Negro,LOPEZ FACUNDO MANUEL,no,1,3a81dee1bc59e943,2020|2021|2022|2023,,no,2023,AGENCIA NACIONAL DE SEGURIDAD VIAL,SUB DIRECTOR EJECUTIVO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-dantas-pedro-cristian,Pedro Cristian DANTAS,Legislaturas provinciales,Legislador/a provincial,Río Negro,DANTAS PEDRO CRISTIAN,no,1,4adbdfa331b4b9a5,2020|2021|2022,,no,2022,,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-garcia-leandro-gaston,Leandro Gastón GARCÍA,Legislaturas provinciales,Legislador/a provincial,Río Negro,GARCIA LEANDRO GASTON,no,1,d58f2fe67282eac9,2020|2021|2022,,no,2022,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,GERENTE UDAI ANSES EL BOLSON,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-delgado-sempe-luciano-jesus,Luciano Jesús DELGADO SEMPÉ,Legislaturas provinciales,Legislador/a provincial,Río Negro,DELGADO SEMPE LUCIANO JESUS,no,1,7c49368c47771c85,2019|2020|2021|2022,,no,2022,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,JEFE UDAI ROCA,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-odarda-maria-magdalena,María Magdalena ODARDA,Legislaturas provinciales,Legislador/a provincial,Río Negro,ODARDA MARIA MAGDALENA,no,1,290658e98b19ac31,2017|2018|2019|2020|2021|2022,,no,2022,INSTITUTO NACIONAL DE ASUNTOS INDIGENAS,PRESIDENTE INAI,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,Legislaturas provinciales,Legislador/a provincial,Río Negro,SPOSITO AYELEN,no,1,e0de4d50a49a6721,2019|2020,,no,2020,,,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-lacour-martina-valeria,Martina Valeria LACOUR,Legislaturas provinciales,Legislador/a provincial,Río Negro,LACOUR MARTINA VALERIA,no,1,019630700eabf225,2024,,no,2024,,DIPUTADA NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-martin-juan-carlos,Juan Carlos MARTIN,Legislaturas provinciales,Legislador/a provincial,Río Negro,MARTIN JUAN CARLOS,no,1,5a396ed1992b7f51,2017|2018|2024,,no,2024,,senador nacional primer titular,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-murillo-ongaro-juan-sebastian,Juan Sebastián MURILLO ONGARO,Legislaturas provinciales,Legislador/a provincial,Río Negro,MURILLO ONGARO JUAN SEBASTIAN,no,1,c19bbb693ef9f4eb,2024,,no,2024,,Senador Nacional Primer Suplente,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-stupenengo-ofelia-irene,Ofelia Irene STUPENENGO,Legislaturas provinciales,Legislador/a provincial,Río Negro,STUPENENGO OFELIA IRENE,no,1,acd05ead91e4fb8b,2017|2018|2019|2020,,no,2020,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBI,Jefe de CAP,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-mis-leg-castro-cristian-gabriel,Cristian Gabriel Castro,Legislaturas provinciales,Representante provincial,Misiones,CASTRO CRISTIAN GABRIEL,no,1,e8048d676800d560,2021|2022|2023,,no,2023,MINISTERIO DEL INTERIOR,COORDINADOR CENTRO DE FRONTERA POSADAS,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-mis-leg-goring-elvani-elisa,Elvani Elisa Goring,Legislaturas provinciales,Representante provincial,Misiones,GÖRING ELVANI ELISA,no,1,443ccf7f17321bda,2023,,no,2023,,Senadora Nacional - 2° Titular,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
